human_unid	virus_unid	pred_score
A6NI56	AP_000250.1	0.064
Q9UBX0	AP_000363.1	0.077
Q16570	YP_001034009.1	0.027000000000000003
Q8N9V6	NP_044191.1	0.059000000000000004
O43681	YP_005296309.1	0.054000000000000006
P18627	AEV54984.1	0.035
Q14999	YP_009552043.1	0.115
Q9H3G5	YP_068243.1	0.085
Q9BVM4	AFD21908.1	0.057
P52961	YP_009703198.1	0.045
Q6IC83	AJB28749.1	0.076
Q8WXC3	YP_010113415.1	0.067
Q9BTN0	AEV54993.1	0.034
Q8NEV9	YP_009703184.1	0.051
P30542	YP_214042.1	0.039
Q9Y2U9	NP_015545.1	0.051
Q58F21	YP_009252274.1	0.087
Q92949	YP_009021239.1	0.052000000000000005
Q9H792	AAD12309.1	0.073
Q6NYC1	ABG89313.1	0.066
Q8IVE3	NP_044187.1	0.079
Q96FE5	YP_068296.1	0.079
Q8IZT8	ACN89738.1	0.07200000000000001
P43351	AFD21894.1	0.038
Q8WWF6	BAA82898.1	0.073
Q9BWQ6	YP_067910.1	0.061
Q96MM7	YP_009344883.1	0.028999999999999998
Q6FI81	YP_006331069.1	0.085
P26441	YP_005296344.1	0.062
Q7Z736	YP_009703186.1	0.054000000000000006
P09564	YP_009703124.1	0.034
Q8NEM7	YP_001648803.1	0.071
O15353	AFD22103.1	0.037000000000000005
P46020	YP_009126909.1	0.067
O75509	YP_010113374.1	0.039
Q6IQ21	NP_066884.1	0.023
Q969V4	YP_009703179.1	0.071
Q9Y2C9	YP_068276.1	0.019
P03971	YP_010113303.1	0.031
Q92794	YP_009344940.1	0.054000000000000006
Q96KM6	YP_214057.2	0.039
P09564	AP_000052.1	0.038
P12838	NP_066841.1	0.047
Q8TCU5	YP_068315.1	0.040999999999999995
Q96HI0	YP_010113340.1	0.048
P50553	NP_570774.1	0.053
Q96H12	AEV54992.1	0.049
Q9NZH6	YP_010113394.1	0.055
Q9GZS1	YP_214071.1	0.063
Q6PCE3	ADE18857.1	0.075
Q9H2A7	YP_010097059.1	0.035
Q9UJN7	AEP82751.1	0.067
P51452	YP_009337634.1	0.087
Q8NB90	YP_067926.1	0.096
Q86YJ5	AFD22088.1	0.031
P22079	ACN89687.1	0.049
O75593	YP_214029.1	0.038
Q9Y586	YP_009252230.1	0.046
Q969N4	YP_004346941.1	0.027000000000000003
O60759	YP_009944252.1	0.05
Q9NYP9	YP_010113287.1	0.051
Q96DG6	NP_066843.1	0.09
Q9Y6A5	YP_009337825.1	0.066
Q12767	YP_068003.1	0.038
O75807	YP_001033940.1	0.037000000000000005
Q13021	AAD21392.1	0.163
Q9BX95	YP_010097103.1	0.027000000000000003
Q2M1V0	YP_214027.1	0.059000000000000004
P01008	YP_010097114.1	0.07200000000000001
Q8NEZ2	YP_009109619.1	0.057999999999999996
Q9NYP9	AAD03062.1	0.045
Q8N0Y2	YP_009553262.1	0.028999999999999998
Q15695	YP_009252302.1	0.083
Q9BWQ6	AIB07786.1	0.051
Q9P2L0	YP_005296343.1	0.07200000000000001
O94989	YP_010113353.1	0.045
Q9NPR9	AFD22038.1	0.040999999999999995
Q96D03	NP_570770.1	0.04
Q5T3J3	CAP08183.1	0.087
Q2I0M4	YP_010113351.1	0.019
O43781	YP_009513226.1	0.063
Q9H425	YP_214127.1	0.07200000000000001
Q9BZV1	AHM88401.1	0.085
Q9BSU1	YP_009344945.1	0.031
Q9NX18	AFD97613.1	0.057
Q96QS3	AFD21991.1	0.057
Q8WWU5	YP_010097695.1	0.061
Q8IX90	NP_597697.1	0.071
Q9UDY8	YP_182361.1	0.067
Q6UW49	ACN89744.1	0.09
P40933	AEV54975.1	0.065
Q9NZH6	YP_010086168.1	0.063
O00757	YP_068116.1	0.075
Q16553	YP_009072435.1	0.036000000000000004
Q9BWQ6	YP_010113361.1	0.028999999999999998
Q8TF39	YP_010113294.1	0.025
Q96JL9	YP_008520228.1	0.043
Q9NZH6	YP_008492964.1	0.079
Q7L311	YP_010113423.1	0.113
Q96IG2	YP_008888534.1	0.039
Q6PCE3	YP_010113360.1	0.045
Q8NFW5	NP_058429.1	0.09699999999999999
P00746	YP_164631.1	0.043
A0A0C4DH68	YP_009553676.1	0.046
Q86TB9	YP_214146.1	0.073
Q96BY7	AIB07794.1	0.069
Q9UJ70	AFD22070.1	0.09699999999999999
Q8IXQ5	YP_010097118.1	0.032
Q9Y4C1	AEV55000.1	0.067
Q8N539	YP_004346952.1	0.052000000000000005
Q8IZP9	NP_570261.1	0.045
P26842	AP_000344.1	0.043
Q6P3W2	YP_008493017.1	0.075
Q9BRX9	YP_010113283.1	0.03
P01602	AP_000072.1	0.035
P18627	CAP08108.1	0.018000000000000002
P12277	NP_570168.1	0.059000000000000004
P25100	YP_214022.1	0.039
Q9NQI0	YP_009252296.1	0.107
Q8IZ02	YP_068214.1	0.059000000000000004
O43151	YP_008798233.1	0.061
P26715	CAP08129.1	0.055
Q8NC26	YP_010097681.1	0.049
Q2M1V0	AFV77574.1	0.069
Q6Q8B3	YP_009344946.1	0.061
Q8WUA4	NP_598364.1	0.051
Q92508	YP_214039.1	0.133
Q96CN5	NP_066876.1	0.051
P46094	YP_004123736.1	0.027000000000000003
Q9UHW5	AEV55066.1	0.051
A6NK59	YP_009552041.1	0.054000000000000006
Q9UKC9	YP_009021237.1	0.031
O95848	YP_338083.1	0.045
Q9BSU1	YP_009140483.1	0.062
O60293	YP_008492963.1	0.10099999999999999
Q7Z333	NP_066877.1	0.09
Q96S95	YP_009408610.1	0.081
Q14999	YP_005296345.1	0.10300000000000001
Q8NDX6	BAA82905.1	0.047
Q9NX95	YP_009703199.1	0.053
P51884	YP_068319.1	0.069
P46663	AIH06858.1	0.039
Q9Y6J0	YP_068278.1	0.076
O14514	AGA15834.1	0.040999999999999995
Q6ZS94	NP_108655.1	0.037000000000000005
P49747	CAZ86712.1	0.05
Q06828	NP_570184.1	0.028999999999999998
P59534	YP_009344834.1	0.019
Q9Y6G3	YP_009703067.1	0.055
Q96BM1	BAA82940.1	0.054000000000000006
Q9ULL1	ACN89719.1	0.043
P58062	YP_010113264.1	0.045
P19526	YP_008493023.1	0.021
Q9BYT3	YP_182372.1	0.086
Q9HCI7	ABU90816.1	0.044000000000000004
Q86T26	YP_182341.1	0.046
Q5VVQ6	YP_068363.1	0.099
P12532	AAY68300.1	0.071
Q8NCN5	YP_214100.1	0.091
Q8WXC3	AAD21356.1	0.077
P01008	AJB28750.1	0.071
P62312	YP_164634.1	0.063
P35590	YP_009552045.1	0.031
Q92521	CAP08204.1	0.027999999999999997
O14804	YP_009703105.1	0.021
Q9Y2I6	AAD21332.1	0.07200000000000001
Q92932	YP_005296227.1	0.051
P33552	YP_068254.1	0.09300000000000001
Q9P2L0	YP_006355434.1	0.075
Q9H061	YP_009551346.1	0.071
Q9UGM3	YP_068104.1	0.053
P43351	YP_001033973.1	0.049
Q9Y342	AFD21925.1	0.037000000000000005
Q5TF21	AAF19392.1	0.141
O75319	YP_182344.2	0.067
Q07108	YP_008145321.1	0.05
P07476	YP_182340.1	0.08800000000000001
Q86VW2	AAD21387.1	0.061
Q16538	YP_007518086.1	0.051
Q9NZ32	AP_000238.1	0.065
Q9NWH9	YP_009252243.1	0.06
Q96HE8	YP_004123752.1	0.062
Q96SL8	YP_068108.1	0.042
Q15672	AFD22121.1	0.059000000000000004
Q96HA4	YP_001033949.1	0.035
Q9Y6G5	YP_009449561.1	0.059000000000000004
O75419	YP_009508497.1	0.037000000000000005
Q8NFG4	YP_010097653.1	0.049
O75762	NP_044202.1	0.081
Q16600	BAA82941.1	0.052000000000000005
O15054	YP_010097121.1	0.043
Q9HBW9	YP_214150.1	0.039
Q9NXT0	YP_009824985.1	0.054000000000000006
Q01668	YP_008492972.1	0.049
Q08493	YP_009703119.1	0.066
Q9UDR5	YP_068306.1	0.07200000000000001
Q96S95	AP_000055.1	0.09300000000000001
P40933	NP_108677.1	0.078
Q6NXT1	YP_008145317.1	0.053
E7ETH6	NP_570746.1	0.031
Q5TF21	YP_010097069.1	0.081
P20265	YP_009054988.1	0.081
Q8NEM7	YP_009513022.1	0.044000000000000004
P20851	YP_005296239.1	0.028999999999999998
Q8NFW5	YP_068386.1	0.054000000000000006
Q92508	YP_010113327.1	0.107
Q8N4X5	YP_182347.1	0.08199999999999999
Q8IVY1	CAP08159.1	0.081
Q14005	ACU27443.1	0.073
Q9NWS0	YP_004021925.1	0.065
Q86Y79	YP_009703174.1	0.065
Q15672	YP_214163.1	0.046
O43781	AP_000618.1	0.08800000000000001
Q07869	BAA82891.1	0.061
Q68DH5	AIY35098.1	0.06
Q14766	NP_066842.1	0.052000000000000005
Q9Y586	YP_009021235.1	0.053
Q13936	ACN89712.1	0.064
A8MYU2	YP_009703176.1	0.040999999999999995
Q92576	YP_003587901.1	0.08199999999999999
Q8N283	YP_009344872.1	0.039
Q92521	YP_009505678.1	0.023
P59534	AP_000340.1	0.033
Q9BSU1	YP_010113399.1	0.033
P05452	YP_003778193.1	0.067
Q5VT99	ACN89756.1	0.048
Q9H2A7	YP_001033941.1	0.028999999999999998
P46019	YP_001033932.1	0.077
Q8NC26	YP_068141.1	0.042
Q9NZH6	YP_214046.1	0.061
Q9BXU9	YP_009344866.1	0.039
P21918	BAA82906.1	0.033
Q86UV5	CAP08045.1	0.049
Q96QC0	YP_010113281.1	0.16399999999999998
P34913	AKA44547.1	0.066
P08048	YP_068110.1	0.039
Q6ZN84	YP_008520239.1	0.042
Q8N0Z9	YP_009553674.1	0.046
Q9Y397	AFD21959.1	0.044000000000000004
Q9Y6G5	AEV55057.1	0.075
Q6PCE3	YP_164629.1	0.052000000000000005
Q9BZV1	YP_010097629.1	0.07
Q9BRX9	YP_068256.1	0.044000000000000004
P51693	YP_010113271.1	0.031
Q9ULA0	NP_570179.1	0.057999999999999996
O75309	YP_068145.1	0.040999999999999995
Q9P2L0	YP_007195268.1	0.128
Q13519	YP_068340.1	0.055
Q9UL59	YP_003896052.1	0.031
Q9NP71	AAD03087.1	0.036000000000000004
Q9UKU7	YP_009130678.1	0.052000000000000005
Q9UNN5	YP_068235.1	0.059000000000000004
Q9UBC0	YP_010113350.1	0.065
Q9NQZ5	YP_010113324.1	0.055
Q8N5H7	NP_056817.2	0.048
P35575	AIY35074.1	0.031
Q9H4B6	AFD21876.1	0.064
P52798	YP_214093.1	0.071
Q07869	YP_214166.1	0.063
Q5JPF3	YP_009252292.1	0.09300000000000001
Q16538	YP_008492997.1	0.026000000000000002
P08048	ACN89698.1	0.038
Q8IX18	YP_010097129.1	0.06
Q8N201	AEV55073.1	0.084
Q9H0C5	YP_009505580.1	0.077
Q9UDY8	YP_004895376.1	0.047
O43151	AP_000249.1	0.065
Q9Y462	YP_010097083.1	0.047
Q53RT3	YP_068265.1	0.06
P53384	NP_570806.1	0.10300000000000001
Q9H9P2	NP_598360.1	0.049
P32248	YP_009513225.1	0.039
Q9BXU9	AKA97939.1	0.065
P09467	NP_041233.1	0.08800000000000001
Q9H0C5	YP_009109575.1	0.079
P03928	YP_068200.1	0.044000000000000004
Q7Z5L7	AFD21973.1	0.055
Q8N954	YP_010113365.1	0.076
Q9NPD3	YP_067939.1	0.065
P60006	YP_068391.1	0.065
Q9NQQ7	YP_214165.1	0.035
P28069	NP_066834.1	0.066
Q96QE3	YP_009552036.1	0.08900000000000001
Q9UBC0	YP_214015.1	0.075
Q13698	CAP08122.1	0.085
P58062	YP_009552746.1	0.04
Q5VT99	YP_010113277.1	0.048
Q9NZ32	AAD03085.1	0.063
Q8TD19	YP_009703110.1	0.061
P54132	YP_009703097.1	0.151
Q6PI73	AER30026.1	0.026000000000000002
O60478	YP_010097106.1	0.032
Q86VI4	YP_008136235.1	0.06
Q96HE8	YP_009703093.1	0.057
Q6QHK4	YP_008492953.1	0.064
Q86Y79	YP_010113407.1	0.046
P08637	YP_008492952.1	0.035
Q96J94	AAF19391.1	0.08900000000000001
Q9H2A7	YP_009703175.1	0.036000000000000004
O95858	YP_068261.1	0.047
Q6XPS3	YP_008136233.1	0.046
Q9Y2X9	NP_015539.1	0.051
Q2I0M4	YP_068369.1	0.046
Q9BX51	YP_010113290.1	0.043
Q9NXI6	YP_008492946.1	0.057
Q9BVG3	YP_009552123.1	0.046
Q9P2K8	AFD22056.1	0.078
Q99680	CAP08074.1	0.044000000000000004
Q92521	AP_000063.1	0.021
Q8NHV9	YP_003587831.1	0.068
P04080	NP_570755.1	0.083
P17542	YP_214012.1	0.08
Q96JL9	YP_005296189.1	0.025
O43921	YP_010086829.1	0.037000000000000005
Q96JX3	YP_009010969.1	0.095
Q13094	NP_066827.1	0.046
Q53HC9	YP_068011.1	0.051
A6NJG6	NP_570169.1	0.067
Q15695	YP_009252289.1	0.08199999999999999
Q9UNN5	YP_010113393.1	0.055
Q13698	YP_010113378.1	0.06
Q9NPD3	YP_068228.1	0.052000000000000005
Q96HI0	CAP08078.1	0.059000000000000004
Q96PY6	AEV54991.1	0.078
Q9UBQ0	NP_570175.1	0.061
Q6ZN84	YP_209236.1	0.049
Q16600	AAD03070.1	0.013000000000000001
Q9Y5B8	YP_182385.1	0.075
Q9ULA0	NP_040835.1	0.035
Q13094	AIB07808.1	0.061
Q96A73	YP_068260.1	0.08199999999999999
Q6PIL6	AIT11901.1	0.069
Q9UL59	YP_009199248.1	0.043
P27918	CAZ86703.1	0.018000000000000002
P15056	AFD22154.1	0.073
O95396	YP_068224.1	0.033
O14548	YP_010097087.1	0.078
P33552	YP_010113348.1	0.087
Q96JX3	AEV55043.1	0.057999999999999996
Q9Y6Q6	YP_009344928.1	0.032
P11678	ACN89773.1	0.055999999999999994
Q9Y397	AEV55025.1	0.052000000000000005
Q8IWL8	AFW97364.1	0.048
O43680	YP_009703180.1	0.07
Q9ULN7	YP_010086094.1	0.084
O95436	YP_001033981.1	0.027000000000000003
Q5VTQ0	AP_000257.1	0.063
P25100	YP_010113419.1	0.036000000000000004
Q16827	AEV55079.1	0.069
Q92576	NP_108660.1	0.057
P22891	YP_009224.1	0.027000000000000003
P03928	AAD12315.1	0.04
P62312	YP_068206.1	0.078
Q13094	ABU90817.1	0.069
Q5BIV9	YP_005296231.1	0.016
Q7Z3Z4	YP_010113384.1	0.061
Q8IXQ5	CAP08164.1	0.062
P54278	YP_010097691.1	0.07
Q9GZP1	CAP08051.1	0.045
Q8NFZ8	CAP08048.1	0.048
O00757	NP_044209.1	0.07
Q9NPD3	CAP08205.1	0.084
O00322	YP_009508493.1	0.033
Q96QH2	NP_570801.1	0.077
Q8TDS7	NP_598363.1	0.023
Q14997	YP_009046819.1	0.092
P24394	ACU27444.1	0.017
Q9P0M9	BAA82948.1	0.091
Q16538	YP_009507375.1	0.037000000000000005
Q15695	YP_214090.1	0.057
P00750	NP_570792.1	0.033
P20265	YP_009552034.1	0.054000000000000006
P23280	BAA82915.1	0.043
P46094	YP_008520240.1	0.017
P09564	ACU27441.1	0.035
Q9Y397	YP_009344875.1	0.036000000000000004
Q96SL4	YP_005296352.1	0.031
Q8IYG6	YP_182348.1	0.045
Q9NV79	AP_000064.1	0.079
P56180	YP_214031.1	0.049
P01602	AHL38182.1	0.040999999999999995
Q8NFU5	YP_068150.1	0.047
Q8IVE3	YP_010097084.1	0.076
Q14147	AEV54971.1	0.055
Q16849	YP_009703131.1	0.05
Q9UJA5	AIY35089.1	0.061
P25021	YP_008492990.1	0.023
Q13936	NP_058425.1	0.057999999999999996
Q5T4D3	AFD21939.1	0.055
Q96S95	AAD03063.1	0.076
O75309	AFD22135.1	0.045
Q9Y2C9	YP_009252258.1	0.022000000000000002
Q9NUJ3	YP_009337829.1	0.083
Q587J7	CAP08065.1	0.051
P52798	NP_570178.1	0.044000000000000004
Q96S95	YP_067966.1	0.157
Q8NCN5	AAT70776.1	0.048
Q9BRX2	CAP08138.1	0.10099999999999999
Q8NEW7	NP_066911.1	0.094
Q70EK9	YP_009227130.1	0.036000000000000004
Q8IXH6	NP_066851.1	0.042
P51686	AFD22024.1	0.035
O15178	CAP08058.1	0.06
Q8N475	YP_009344931.1	0.046
Q6NUI6	AAD03081.1	0.03
Q7RTY7	YP_009552038.1	0.028999999999999998
Q9BSU1	AFD22005.1	0.042
Q8IX90	AP_000626.1	0.09699999999999999
Q9UDR5	AP_000338.1	0.075
O14709	AAD03089.1	0.021
Q9BYT3	YP_010113257.1	0.07
Q9NZI2	YP_008520221.1	0.052000000000000005
Q9H2J7	CAP08132.1	0.07
Q9BSU1	YP_010113263.1	0.034
P20827	YP_010097097.1	0.039
Q16827	NP_570296.1	0.054000000000000006
Q8TCU5	AP_000615.1	0.052000000000000005
A8MYU2	AP_000635.1	0.037000000000000005
Q5SRH9	AEV55033.1	0.035
Q8WXC3	YP_009825002.1	0.061
Q8IWF2	ACN89766.1	0.03
Q86VQ0	YP_005296373.1	0.077
Q16653	YP_214085.1	0.053
Q8N475	YP_009344858.1	0.040999999999999995
Q8NEL9	YP_068165.1	0.08800000000000001
P46663	YP_009241384.1	0.013000000000000001
Q9ULA0	AIY35104.1	0.042
Q49AM1	YP_010113335.1	0.052000000000000005
Q70YC5	AAD21378.1	0.046
P16157	YP_009552781.1	0.09
Q9BT17	YP_009703059.1	0.107
Q16827	ACN89726.1	0.076
P03999	YP_009551344.1	0.019
Q8NFW5	YP_068347.1	0.042
Q07108	AEV55046.1	0.045
Q13519	AKA44548.1	0.057
Q96QS3	YP_010097100.1	0.035
Q9NQZ7	YP_214041.1	0.037000000000000005
Q5TF21	AP_000349.1	0.063
Q8NFG4	NP_108671.1	0.07400000000000001
P49961	YP_009203.1	0.035
Q5T1V6	YP_010771317.1	0.087
P25021	YP_214009.1	0.026000000000000002
Q8NEW7	YP_009344915.1	0.11800000000000001
P49815	YP_009480532.1	0.068
O43916	AAD21360.1	0.051
Q9UJ70	YP_010097075.1	0.061
Q7Z3Z4	YP_009344865.1	0.039
Q9BV40	AP_000611.1	0.081
Q9NYL4	YP_004857845.1	0.069
Q8NFG4	YP_001033939.1	0.083
P07949	YP_009344938.1	0.049
P37059	YP_004123740.1	0.045
Q9NQI0	AP_000627.1	0.139
Q9BPZ7	YP_068280.1	0.053
Q8IVP9	BAA82907.1	0.03
Q9NP71	YP_009344876.1	0.031
Q9H300	YP_009344850.1	0.032
Q8N4F0	ACU27448.1	0.035
Q9H2J7	YP_010097656.1	0.051
P01876	AP_000048.1	0.039
P11678	YP_009703112.1	0.052000000000000005
Q4KMP7	YP_008492947.1	0.057999999999999996
Q2M1V0	CAP08063.1	0.062
Q5MY95	YP_009010970.1	0.021
P26842	AAD03073.1	0.023
O60674	NP_598359.1	0.096
Q96MU8	YP_009703129.1	0.04
O14514	YP_008492968.1	0.039
Q8IXQ5	YP_010097636.1	0.057999999999999996
Q8TCU5	YP_004895383.1	0.062
P07101	YP_009337630.1	0.065
Q8N2Y8	YP_009703210.1	0.049
Q8TF39	YP_009046820.1	0.046
Q8WXX7	YP_010113304.1	0.065
Q5VVQ6	AAD12311.1	0.051
P20265	NP_015551.1	0.069
A6NFQ7	YP_717904.1	0.049
P0DN77	YP_068242.1	0.024
Q9Y2C9	YP_009703202.1	0.025
Q6NXT1	AIB07801.1	0.059000000000000004
Q6P3W2	AIY35068.1	0.094
Q9Y3C7	YP_009109594.1	0.057
O94844	YP_005296219.1	0.047
Q8N0Z9	YP_010097127.1	0.043
Q86V35	AAD21341.1	0.087
O14543	YP_008492948.1	0.040999999999999995
Q8N4L4	YP_068133.1	0.06
P20265	YP_007518072.1	0.069
P01876	YP_068097.1	0.039
O43680	AIY35083.1	0.075
Q9HAC8	YP_010113307.1	0.08800000000000001
Q9UBC0	YP_009505572.1	0.085
O14548	CAP08072.1	0.092
Q6UXN8	YP_010113370.1	0.032
Q5VT99	YP_005296206.1	0.025
Q9BX51	YP_009001466.1	0.062
Q9UBF9	AFV77576.1	0.073
P16157	YP_009344907.1	0.076
P27918	NP_015533.1	0.036000000000000004
Q8NAF0	YP_010113387.1	0.040999999999999995
P01286	YP_009553272.1	0.04
Q70EL1	YP_006331067.1	0.062
P05164	YP_001033974.1	0.063
A6NI56	AP_000250.1	0.064
Q9UBX0	AP_000363.1	0.077
Q16570	YP_001034009.1	0.027000000000000003
Q8N9V6	NP_044191.1	0.059000000000000004
O43681	YP_005296309.1	0.054000000000000006
P18627	AEV54984.1	0.035
Q14999	YP_009552043.1	0.115
Q9H3G5	YP_068243.1	0.085
Q9BVM4	AFD21908.1	0.057
P52961	YP_009703198.1	0.045
Q6IC83	AJB28749.1	0.076
Q8WXC3	YP_010113415.1	0.067
Q9BTN0	AEV54993.1	0.034
Q8NEV9	YP_009703184.1	0.051
P30542	YP_214042.1	0.039
Q9Y2U9	NP_015545.1	0.051
Q58F21	YP_009252274.1	0.087
Q92949	YP_009021239.1	0.052000000000000005
Q9H792	AAD12309.1	0.073
Q6NYC1	ABG89313.1	0.066
Q8IVE3	NP_044187.1	0.079
Q96FE5	YP_068296.1	0.079
Q8IZT8	ACN89738.1	0.07200000000000001
P43351	AFD21894.1	0.038
Q8WWF6	BAA82898.1	0.073
Q9BWQ6	YP_067910.1	0.061
Q96MM7	YP_009344883.1	0.028999999999999998
Q6FI81	YP_006331069.1	0.085
P26441	YP_005296344.1	0.062
Q7Z736	YP_009703186.1	0.054000000000000006
P09564	YP_009703124.1	0.034
Q8NEM7	YP_001648803.1	0.071
O15353	AFD22103.1	0.037000000000000005
P46020	YP_009126909.1	0.067
O75509	YP_010113374.1	0.039
Q6IQ21	NP_066884.1	0.023
Q969V4	YP_009703179.1	0.071
Q9Y2C9	YP_068276.1	0.019
P03971	YP_010113303.1	0.031
Q92794	YP_009344940.1	0.054000000000000006
Q96KM6	YP_214057.2	0.039
P09564	AP_000052.1	0.038
P12838	NP_066841.1	0.047
Q8TCU5	YP_068315.1	0.040999999999999995
Q96HI0	YP_010113340.1	0.048
P50553	NP_570774.1	0.053
Q96H12	AEV54992.1	0.049
Q9NZH6	YP_010113394.1	0.055
Q9GZS1	YP_214071.1	0.063
Q6PCE3	ADE18857.1	0.075
Q9H2A7	YP_010097059.1	0.035
Q9UJN7	AEP82751.1	0.067
P51452	YP_009337634.1	0.087
Q8NB90	YP_067926.1	0.096
Q86YJ5	AFD22088.1	0.031
P22079	ACN89687.1	0.049
O75593	YP_214029.1	0.038
Q9Y586	YP_009252230.1	0.046
Q969N4	YP_004346941.1	0.027000000000000003
O60759	YP_009944252.1	0.05
Q9NYP9	YP_010113287.1	0.051
Q96DG6	NP_066843.1	0.09
Q9Y6A5	YP_009337825.1	0.066
Q12767	YP_068003.1	0.038
O75807	YP_001033940.1	0.037000000000000005
Q13021	AAD21392.1	0.163
Q9BX95	YP_010097103.1	0.027000000000000003
Q2M1V0	YP_214027.1	0.059000000000000004
P01008	YP_010097114.1	0.07200000000000001
Q8NEZ2	YP_009109619.1	0.057999999999999996
Q9NYP9	AAD03062.1	0.045
Q8N0Y2	YP_009553262.1	0.028999999999999998
Q15695	YP_009252302.1	0.083
Q9BWQ6	AIB07786.1	0.051
Q9P2L0	YP_005296343.1	0.07200000000000001
O94989	YP_010113353.1	0.045
Q9NPR9	AFD22038.1	0.040999999999999995
Q96D03	NP_570770.1	0.04
Q5T3J3	CAP08183.1	0.087
Q2I0M4	YP_010113351.1	0.019
O43781	YP_009513226.1	0.063
Q9H425	YP_214127.1	0.07200000000000001
Q9BZV1	AHM88401.1	0.085
Q9BSU1	YP_009344945.1	0.031
Q9NX18	AFD97613.1	0.057
Q96QS3	AFD21991.1	0.057
Q8WWU5	YP_010097695.1	0.061
Q8IX90	NP_597697.1	0.071
Q9UDY8	YP_182361.1	0.067
Q6UW49	ACN89744.1	0.09
P40933	AEV54975.1	0.065
Q9NZH6	YP_010086168.1	0.063
O00757	YP_068116.1	0.075
Q16553	YP_009072435.1	0.036000000000000004
Q9BWQ6	YP_010113361.1	0.028999999999999998
Q8TF39	YP_010113294.1	0.025
Q96JL9	YP_008520228.1	0.043
Q9NZH6	YP_008492964.1	0.079
Q7L311	YP_010113423.1	0.113
Q96IG2	YP_008888534.1	0.039
Q6PCE3	YP_010113360.1	0.045
Q8NFW5	NP_058429.1	0.09699999999999999
P00746	YP_164631.1	0.043
A0A0C4DH68	YP_009553676.1	0.046
Q86TB9	YP_214146.1	0.073
Q96BY7	AIB07794.1	0.069
Q9UJ70	AFD22070.1	0.09699999999999999
Q8IXQ5	YP_010097118.1	0.032
Q9Y4C1	AEV55000.1	0.067
Q8N539	YP_004346952.1	0.052000000000000005
Q8IZP9	NP_570261.1	0.045
P26842	AP_000344.1	0.043
Q6P3W2	YP_008493017.1	0.075
Q9BRX9	YP_010113283.1	0.03
P01602	AP_000072.1	0.035
P18627	CAP08108.1	0.018000000000000002
P12277	NP_570168.1	0.059000000000000004
P25100	YP_214022.1	0.039
Q9NQI0	YP_009252296.1	0.107
Q8IZ02	YP_068214.1	0.059000000000000004
O43151	YP_008798233.1	0.061
P26715	CAP08129.1	0.055
Q8NC26	YP_010097681.1	0.049
Q2M1V0	AFV77574.1	0.069
Q6Q8B3	YP_009344946.1	0.061
Q8WUA4	NP_598364.1	0.051
Q92508	YP_214039.1	0.133
Q96CN5	NP_066876.1	0.051
P46094	YP_004123736.1	0.027000000000000003
Q9UHW5	AEV55066.1	0.051
A6NK59	YP_009552041.1	0.054000000000000006
Q9UKC9	YP_009021237.1	0.031
O95848	YP_338083.1	0.045
Q9BSU1	YP_009140483.1	0.062
O60293	YP_008492963.1	0.10099999999999999
Q7Z333	NP_066877.1	0.09
Q96S95	YP_009408610.1	0.081
Q14999	YP_005296345.1	0.10300000000000001
Q8NDX6	BAA82905.1	0.047
Q9NX95	YP_009703199.1	0.053
P51884	YP_068319.1	0.069
P46663	AIH06858.1	0.039
Q9Y6J0	YP_068278.1	0.076
O14514	AGA15834.1	0.040999999999999995
Q6ZS94	NP_108655.1	0.037000000000000005
P49747	CAZ86712.1	0.05
Q06828	NP_570184.1	0.028999999999999998
P59534	YP_009344834.1	0.019
Q9Y6G3	YP_009703067.1	0.055
Q96BM1	BAA82940.1	0.054000000000000006
Q9ULL1	ACN89719.1	0.043
P58062	YP_010113264.1	0.045
P19526	YP_008493023.1	0.021
Q9BYT3	YP_182372.1	0.086
Q9HCI7	ABU90816.1	0.044000000000000004
Q86T26	YP_182341.1	0.046
Q5VVQ6	YP_068363.1	0.099
P12532	AAY68300.1	0.071
Q8NCN5	YP_214100.1	0.091
Q8WXC3	AAD21356.1	0.077
P01008	AJB28750.1	0.071
P62312	YP_164634.1	0.063
P35590	YP_009552045.1	0.031
Q92521	CAP08204.1	0.027999999999999997
O14804	YP_009703105.1	0.021
Q9Y2I6	AAD21332.1	0.07200000000000001
Q92932	YP_005296227.1	0.051
P33552	YP_068254.1	0.09300000000000001
Q9P2L0	YP_006355434.1	0.075
Q9H061	YP_009551346.1	0.071
Q9UGM3	YP_068104.1	0.053
P43351	YP_001033973.1	0.049
Q9Y342	AFD21925.1	0.037000000000000005
Q5TF21	AAF19392.1	0.141
O75319	YP_182344.2	0.067
Q07108	YP_008145321.1	0.05
P07476	YP_182340.1	0.08800000000000001
Q86VW2	AAD21387.1	0.061
Q16538	YP_007518086.1	0.051
Q9NZ32	AP_000238.1	0.065
Q9NWH9	YP_009252243.1	0.06
Q96HE8	YP_004123752.1	0.062
Q96SL8	YP_068108.1	0.042
Q15672	AFD22121.1	0.059000000000000004
Q96HA4	YP_001033949.1	0.035
Q9Y6G5	YP_009449561.1	0.059000000000000004
O75419	YP_009508497.1	0.037000000000000005
Q8NFG4	YP_010097653.1	0.049
O75762	NP_044202.1	0.081
Q16600	BAA82941.1	0.052000000000000005
O15054	YP_010097121.1	0.043
Q9HBW9	YP_214150.1	0.039
Q9NXT0	YP_009824985.1	0.054000000000000006
