virus_unid	human_unid	pred_score
NP_056788	A0A0B4J1X5	0.046
NP_056788	Q9Y6Y9	0.031
NP_056788	Q14982	0.028
NP_056788	Q01959	0.033
NP_056788	O43603	0.019
NP_056788	Q03135	0.041
NP_056788	P32245	0.013
NP_056788	Q9Y5L3	0.019
NP_056788	P46092	0.022
NP_056788	O43653	0.036
NP_056788	Q14247	0.103
NP_056788	Q13733	0.074
NP_056788	P46094	0.013
NP_056788	A0A0J9YXX1	0.036
NP_056788	P08637	0.025
NP_056788	P62070	0.060
NP_056788	Q8IZF2	0.021
NP_056788	P38567	0.051
NP_056788	Q9P2J2	0.044
NP_056788	P35408	0.026
NP_056788	P55286	0.035
NP_056788	P08575	0.087
NP_056788	P08138	0.027
NP_056788	Q6PCB8	0.043
NP_056788	O43511	0.041
NP_056788	P34998	0.021
NP_056788	Q13177	0.082
NP_056788	P43115	0.021
NP_056788	P30825	0.047
NP_056788	O60235	0.035
NP_056788	P21917	0.027
NP_056788	Q06418	0.042
NP_056788	Q13530	0.023
NP_056788	Q16653	0.027
NP_056788	A0A075B6J9	0.031
NP_056788	Q02246	0.045
NP_056788	P16452	0.030
NP_056788	Q9BXM0	0.045
NP_056788	P78310	0.063
NP_056788	O60896	0.034
NP_056788	P68104	0.120
NP_056788	Q4U2R8	0.029
NP_056788	P23229	0.038
NP_056788	Q9UBS5	0.046
NP_056788	Q9BZ76	0.039
NP_056788	P37173	0.036
NP_056788	Q6UXZ3	0.036
NP_056788	Q8NFK1	0.026
NP_056788	Q8NCT1	0.031
NP_056788	Q5VWK5	0.037
NP_056788	Q01628	0.035
NP_056788	Q6ZTQ4	0.043
NP_056788	P32247	0.026
NP_056788	Q96DA2	0.058
NP_056788	P51148	0.052
NP_056788	Q86UN3	0.024
NP_056788	P49146	0.036
NP_056788	Q9BZM5	0.033
NP_056788	P28336	0.025
NP_056788	Q4KMG0	0.027
NP_056788	Q92673	0.048
NP_056788	Q96L33	0.038
NP_056788	A0A075B6R9	0.035
NP_056788	Q9Y5Y9	0.052
NP_056788	Q7Z553	0.049
NP_056788	P31994	0.031
NP_056788	Q9BY67	0.046
NP_056788	P0DP03	0.044
NP_056788	Q8NGL2	0.017
NP_056788	Q969V1	0.033
NP_056788	P09693	0.041
NP_056788	Q08722	0.051
NP_056788	P06239	0.055
NP_056788	Q4V9L6	0.039
NP_056788	P51582	0.013
NP_056788	P01848	0.050
NP_056788	P14672	0.030
NP_056788	A8MXK1	0.041
NP_056788	Q99519	0.033
NP_056788	P0DQD5	0.016
NP_056788	P32241	0.022
NP_056788	Q8IZY2	0.047
NP_056788	P57739	0.024
NP_056788	O60931	0.033
NP_056788	P0DP01	0.042
NP_056788	P01889	0.051
NP_056788	Q16602	0.022
NP_056788	Q13237	0.061
NP_056788	Q9NY84	0.029
NP_056788	P61073	0.023
NP_056788	Q96JP9	0.030
NP_056788	P31997	0.041
NP_056788	Q16581	0.017
NP_056788	P01834	0.047
NP_056788	Q8NGU1	0.016
NP_056788	Q14964	0.050
NP_056788	P46531	0.061
NP_056788	Q96RI0	0.016
NP_056788	Q9UM01	0.024
NP_056788	P20023	0.033
NP_056788	O43614	0.023
NP_056788	O76050	0.043
NP_056788	P22607	0.045
NP_056788	P06213	0.059
NP_056788	Q9GZY6	0.036
NP_056788	P32238	0.043
NP_056788	P14410	0.054
NP_056788	Q8IWT1	0.041
NP_056788	Q9UMX0	0.085
NP_056788	Q9Y5Z0	0.034
NP_056788	P48551	0.037
NP_056788	Q9BY79	0.023
NP_056788	P14415	0.055
NP_056788	A0A0C4DH67	0.042
NP_056788	Q5T2D2	0.027
NP_056788	P08069	0.069
NP_056788	Q9BX97	0.045
NP_056788	P03986	0.043
NP_056788	O43490	0.033
NP_056788	Q09428	0.043
NP_056788	Q9Y5G7	0.029
NP_056788	Q93038	0.019
NP_056788	A0A0J9YVY3	0.034
NP_056788	Q9UPR5	0.049
NP_056788	Q9BXB1	0.031
NP_056788	A0A0A6YYG3	0.043
NP_056788	O43318	0.061
NP_056788	P22303	0.030
NP_056788	P21554	0.029
NP_056788	Q13291	0.043
NP_056788	A0A087WSY4	0.041
NP_056788	Q8NH89	0.013
NP_056788	Q8NFT8	0.047
NP_056788	Q9NZV1	0.055
NP_056788	P35222	0.098
NP_056788	A0A0J9YXY3	0.039
NP_056788	Q9Y265	0.114
NP_056788	A0A0C4DH29	0.059
NP_056788	Q08174	0.047
NP_056788	P14555	0.031
NP_056788	Q8NFJ6	0.047
NP_056788	P22223	0.035
NP_056788	P31785	0.019
NP_056788	P16109	0.020
NP_056788	Q7RTP0	0.026
NP_056788	P78369	0.046
NP_056788	P13637	0.092
NP_056788	P08908	0.026
NP_056788	Q92847	0.021
NP_056788	Q01113	0.018
NP_056788	Q8WTV0	0.039
NP_056788	Q49SQ1	0.020
NP_056788	P57087	0.028
NP_056788	P29323	0.059
NP_056788	P28908	0.023
NP_056788	P26012	0.035
NP_056788	Q9UNW8	0.023
NP_056788	Q8NHG8	0.027
NP_056788	P43116	0.020
NP_056788	P54760	0.047
NP_056788	Q16720	0.091
NP_056788	P31644	0.038
NP_056788	P10721	0.052
NP_056788	O43895	0.039
NP_056788	Q14108	0.049
NP_056788	P54764	0.049
NP_056788	Q13319	0.045
NP_056788	A0A0A6YYG2	0.031
NP_056788	P41595	0.047
NP_056788	P05106	0.072
NP_056788	P25063	0.041
NP_056788	P08962	0.043
NP_056788	P13498	0.037
NP_056788	P0DP02	0.047
NP_056788	Q15758	0.055
NP_056788	Q07699	0.057
NP_056788	Q08554	0.044
NP_056788	P18825	0.029
NP_056788	P63027	0.059
NP_056788	Q7Z6M3	0.032
NP_056788	Q9Y2T6	0.021
NP_056788	A0JD32	0.045
NP_056788	O95057	0.060
NP_056788	Q04844	0.039
NP_056788	A0A0C4DH33	0.056
NP_056788	Q8N149	0.039
NP_056788	Q8TF71	0.031
NP_056788	P15509	0.027
NP_056788	P49286	0.024
NP_056788	P29275	0.025
NP_056788	P00747	0.045
NP_056788	Q16518	0.055
NP_056788	Q96Q06	0.067
NP_056788	Q9HBH0	0.043
NP_056788	Q9UIG8	0.029
NP_056788	Q8ND76	0.030
NP_056788	O43300	0.014
NP_056788	A0A0B4J277	0.033
NP_056788	O95754	0.023
NP_056788	Q9P1P5	0.023
NP_056788	P11166	0.057
NP_056788	Q8NAC3	0.018
NP_056788	P30203	0.041
NP_056788	A0A0B4J1V2	0.033
NP_056788	Q02763	0.062
NP_056788	Q8NGE5	0.017
NP_056788	P01112	0.063
NP_056788	Q16570	0.017
NP_056788	Q96LA5	0.027
NP_056788	Q6UXB3	0.032
NP_056788	Q6UXZ0	0.031
NP_056788	P01705	0.036
NP_056788	P05026	0.069
NP_056788	P43003	0.046
NP_056788	P10301	0.039
NP_056788	P58335	0.046
NP_056788	P51679	0.020
NP_056788	P55285	0.046
NP_056788	O95264	0.021
NP_056788	H7C241	0.039
NP_056788	P30301	0.035
NP_056788	P25445	0.035
NP_056788	Q86Y22	0.053
NP_056788	P08648	0.049
NP_056788	P51684	0.021
NP_056788	Q9Y624	0.029
NP_056788	Q92737	0.041
NP_056788	P49903	0.057
NP_056788	Q9HD43	0.039
NP_056788	Q969N4	0.016
NP_056788	O00254	0.029
NP_056788	P06331	0.043
NP_056788	Q92692	0.035
NP_056788	Q86YC3	0.025
NP_056788	P22694	0.062
NP_056788	Q8N8Q9	0.030
NP_056788	P08183	0.047
NP_056788	Q9NP90	0.047
NP_056788	Q13607	0.013
NP_056788	Q9Y2C5	0.021
NP_056788	P20339	0.061
NP_056788	P41240	0.042
NP_056788	Q8NGB2	0.015
NP_056788	Q9NP99	0.045
NP_056788	Q9BYE9	0.043
NP_056788	A0A1B0GX95	0.047
NP_056788	O43323	0.020
NP_056788	A0A0B4J238	0.041
NP_056788	P42261	0.051
NP_056788	O00548	0.044
NP_056788	Q15116	0.032
NP_056788	Q9UBY5	0.026
NP_056788	Q86UD5	0.041
NP_056788	P25116	0.035
NP_056788	P07947	0.059
NP_056788	A0A0B4J1V6	0.046
NP_056788	Q99653	0.049
NP_056788	P19438	0.025
NP_056788	A0A0A0MS00	0.036
NP_056788	A6BM72	0.034
NP_056788	Q5VV43	0.036
NP_056788	Q9HBX9	0.037
NP_056788	A0A0A6YYC5	0.040
NP_056788	P09769	0.053
NP_056788	P30550	0.037
NP_056788	A0A075B6I9	0.033
NP_056788	P23515	0.029
NP_056788	Q9UQF0	0.029
NP_056788	Q7Z410	0.028
NP_056788	O95661	0.043
NP_056788	Q9P0L0	0.077
NP_056788	P11362	0.051
NP_056788	A0A5A2	0.040
NP_056788	P21926	0.034
NP_056788	Q9HBW1	0.041
NP_056788	P07550	0.021
NP_056788	Q9NY46	0.041
NP_056788	P10644	0.054
NP_056788	Q14246	0.023
NP_056788	P63098	0.046
NP_056788	P35070	0.029
NP_056788	P17301	0.051
NP_056788	P47901	0.011
NP_056788	Q8N5I2	0.033
NP_056788	P23975	0.031
NP_056788	O75443	0.035
NP_056788	Q9NYM4	0.027
NP_056788	P32004	0.062
NP_056788	Q99677	0.021
NP_056788	A0A0J9YX35	0.038
NP_056788	P98172	0.037
NP_056788	O15245	0.017
NP_056788	Q9BQ51	0.021
NP_056788	P05362	0.036
NP_056788	P62745	0.052
NP_056788	P01876	0.023
NP_056788	P01375	0.041
NP_056788	P04629	0.033
NP_056788	Q8IVW8	0.030
NP_056788	P12314	0.019
NP_056788	P20648	0.044
NP_056788	P50993	0.080
NP_056788	Q9NP58	0.027
NP_056788	O15303	0.046
NP_056788	O43865	0.081
NP_056788	Q8N9M5	0.029
NP_056788	Q9UBL6	0.045
NP_056788	Q14439	0.043
NP_056788	P21796	0.081
NP_056788	P25024	0.017
NP_056788	P01715	0.033
NP_056788	P01906	0.042
NP_056788	P47900	0.025
NP_056788	Q9Y230	0.103
NP_056788	Q9H8T0	0.076
NP_056788	Q8N695	0.025
NP_056788	P15813	0.023
NP_056788	Q14392	0.027
NP_056788	Q9Y5I7	0.038
NP_056788	Q9BX67	0.041
NP_056788	O95471	0.035
NP_056788	O60503	0.075
NP_056788	P01130	0.037
NP_056788	P31321	0.051
NP_056788	A0A0B4J276	0.035
NP_056788	Q5T6X5	0.041
NP_056788	Q14916	0.023
NP_056788	P55085	0.023
NP_056788	P14416	0.049
NP_056788	P28335	0.039
NP_056788	P01703	0.037
NP_056788	O14798	0.039
NP_056788	P32926	0.042
NP_056788	Q16553	0.032
NP_056788	O95971	0.032
NP_056788	P29965	0.028
NP_056788	Q9UHI7	0.037
NP_056788	Q03405	0.025
NP_056788	B2RN74	0.013
NP_056788	P47211	0.027
NP_056788	O75976	0.073
NP_056788	Q14831	0.057
NP_056788	A0A075B6J6	0.031
NP_056788	Q86XT9	0.023
NP_056788	P29274	0.023
NP_056788	P21462	0.031
NP_056788	Q13304	0.021
NP_056788	Q9Y6L6	0.017
NP_056788	Q9BXA5	0.023
NP_056788	Q6IFH4	0.014
NP_056788	P08922	0.049
NP_056788	O43921	0.041
NP_056788	P32246	0.022
NP_056788	Q8NHV5	0.040
NP_056788	P01611	0.045
NP_056788	Q99466	0.047
NP_056788	Q96FX8	0.034
NP_056788	A0A0C4DH26	0.033
NP_056788	P13591	0.055
NP_056788	P08134	0.077
NP_056788	A6NFX1	0.021
NP_056788	P01730	0.041
NP_056788	Q96RF0	0.055
NP_056788	P05107	0.042
NP_056788	Q8NI35	0.072
NP_056788	P41217	0.038
NP_056788	P43005	0.041
NP_056788	P52798	0.025
NP_056788	O00468	0.081
NP_056788	Q9NPF0	0.021
NP_056788	P04839	0.025
NP_056788	A0A0B4J2H0	0.050
NP_056788	Q32ZL2	0.044
NP_056788	Q96EY1	0.076
NP_056788	Q8TDQ0	0.052
NP_056788	Q9H3Z4	0.050
NP_056788	Q9Y5H8	0.040
NP_056788	A0A0B4J1U3	0.031
NP_056788	P36888	0.045
NP_056788	P11717	0.111
NP_056788	P01764	0.046
NP_056788	P16070	0.097
NP_056788	Q9Y5F2	0.031
NP_056788	Q6PEY1	0.031
NP_056788	Q15084	0.077
NP_056788	P19256	0.035
NP_056788	P12319	0.025
NP_056788	Q9Y5Y4	0.024
NP_056788	Q9H313	0.035
NP_056788	Q01518	0.048
NP_056788	P06729	0.055
NP_056788	P40337	0.043
NP_056788	Q96J84	0.064
NP_056788	A0A0B4J275	0.039
NP_056788	P40879	0.039
NP_056788	A0A578	0.035
NP_056788	P34995	0.018
NP_056788	Q9Y5Y7	0.042
NP_056788	P01817	0.046
NP_056788	O00501	0.039
NP_056788	Q6UXM1	0.035
NP_056788	Q8NH07	0.010
NP_056788	Q07075	0.051
NP_056788	P16671	0.045
NP_056788	Q9HCJ2	0.057
NP_056788	O60641	0.088
NP_056788	Q92930	0.057
P08669	Q9NPD5	0.025
P08669	Q96EP9	0.053
P08669	Q9NRA2	0.045
P08669	P33032	0.028
P08669	P20309	0.069
P08669	A0A577	0.057
P08669	Q9UHC9	0.051
P08669	Q15286	0.102
P08669	Q96KG7	0.031
P08669	P04430	0.053
P08669	Q7Z5N4	0.070
P08669	P04234	0.059
P08669	P35372	0.041
P08669	Q96GR2	0.077
P08669	P21583	0.055
P08669	P51164	0.065
P08669	P41145	0.037
P08669	P49685	0.042
P08669	Q496F6	0.051
P08669	A0A597	0.059
P08669	O14626	0.037
P08669	P05129	0.063
P08669	Q01844	0.121
P08669	A0A0B4J241	0.077
P08669	P41587	0.030
P08669	P31995	0.053
P08669	Q9ULB1	0.044
P08669	P16144	0.187
P08669	A0A0C4DH25	0.049
P08669	P52799	0.066
P08669	O00526	0.057
P08669	Q14524	0.084
P08669	Q13255	0.047
P08669	Q96D42	0.047
P08669	P06312	0.058
P08669	Q13324	0.039
P08669	Q8NG94	0.020
P08669	Q8NH90	0.021
P08669	Q16512	0.083
P08669	P50151	0.083
P08669	P09619	0.110
P08669	O75056	0.065
P08669	Q9Y2C9	0.026
P08669	Q15700	0.135
P08669	Q7RTX0	0.027
P08669	Q9Y6J6	0.084
P08669	Q9NS75	0.037
P08669	P18084	0.059
P08669	Q16651	0.030
P08669	Q9UM47	0.094
P08669	P20020	0.115
P08669	A0A075B6S5	0.062
P08669	A0A0C4DH28	0.069
P08669	P56856	0.061
P08669	Q08357	0.091
P08669	P51677	0.044
P08669	P15529	0.056
P08669	Q9Y5X1	0.087
P08669	Q92629	0.073
P08669	Q6UXG2	0.039
P08669	Q9Y597	0.059
P08669	P08582	0.046
P08669	P01619	0.057
P08669	Q8NGM8	0.033
P08669	Q8NH83	0.031
P08669	P30531	0.034
P08669	Q04656	0.075
P08669	Q96CW1	0.123
P08669	Q9P2Y5	0.092
P08669	P20333	0.029
P08669	O14842	0.028
P08669	O95918	0.029
P08669	Q5BIV9	0.053
P08669	Q9BY14	0.047
P08669	A0A0K0K1B3	0.049
P08669	P01825	0.059
P08669	Q14242	0.067
P08669	P05186	0.074
P08669	Q92536	0.041
P08669	Q9GZN0	0.038
P08669	P47872	0.031
P08669	Q9NY25	0.063
P08669	P35613	0.076
P08669	P19397	0.043
P08669	O00241	0.050
P08669	Q5T601	0.036
P08669	P55087	0.081
P08669	Q8N144	0.039
P08669	A0A0C4DH69	0.055
P08669	Q6UQ28	0.047
P08669	Q92823	0.063
P08669	O43164	0.077
P08669	Q9UGH3	0.053
P08669	Q9NPB3	0.065
P08669	A0A5B7	0.059
P08669	P30988	0.042
P08669	Q9ULC5	0.073
P08669	Q969F8	0.027
P08669	Q04609	0.058
P08669	P48509	0.052
P08669	Q86VL8	0.041
P08669	P09326	0.047
P08669	O00398	0.038
P08669	Q3MIR4	0.057
P08669	A0A087WSY6	0.057
P08669	P46108	0.064
P08669	Q9NPC1	0.031
P08669	P22413	0.030
P08669	A0A075B6R0	0.064
P08669	P32418	0.066
P08669	P22455	0.058
P08669	Q12860	0.053
P08669	P01859	0.031
P08669	Q9NY91	0.039
P08669	Q86TG1	0.031
P08669	P31645	0.035
P08669	Q1EHB4	0.027
P08669	Q9UHX3	0.025
P08669	Q92887	0.058
P08669	O60716	0.139
P08669	O00206	0.044
P08669	P63211	0.095
P08669	P11168	0.061
P08669	P30989	0.053
P08669	P14778	0.061
P08669	Q8IU80	0.029
P08669	O43739	0.095
P08669	Q9NVZ3	0.059
P08669	P32248	0.039
P08669	O15374	0.043
P08669	P04211	0.048
P08669	Q9NWF4	0.035
P08669	P51654	0.049
P08669	P54762	0.081
P08669	P0DOY3	0.061
P08669	O14944	0.047
P08669	Q13936	0.054
P08669	Q96F05	0.054
P08669	Q01814	0.129
P08669	Q14118	0.172
P08669	O00476	0.058
P08669	Q8NH01	0.027
P08669	Q96NR3	0.038
P08669	Q9Y5Y0	0.051
P08669	P38484	0.057
P08669	O95477	0.162
P08669	P53985	0.053
P08669	P62079	0.047
P08669	P30968	0.042
P08669	A0A0B4J1X8	0.059
P08669	Q86V35	0.091
P08669	P0C623	0.027
P08669	Q86SQ3	0.035
P08669	P35968	0.055
P08669	Q14832	0.055
P08669	P24530	0.045
P08669	P63244	0.076
P08669	P07948	0.095
P08669	Q6UX82	0.061
P08669	Q8WWG1	0.052
P08669	Q92633	0.053
P08669	Q7Z2K8	0.043
P08669	P07949	0.045
P08669	P0DOY2	0.059
P08669	Q7RTX1	0.036
P08669	P11912	0.037
P08669	Q9HAB3	0.035
P08669	P20138	0.043
P08669	A0A0K0K1C4	0.041
P08669	P55042	0.062
P08669	A0A0K0K1D8	0.057
P08669	O75131	0.079
P08669	Q9BXN2	0.057
P08669	Q9P273	0.065
P08669	P36897	0.051
P08669	P47898	0.040
P08669	A0A0B4J1Y8	0.051
P08669	P21802	0.070
P08669	Q7RTY1	0.057
P08669	Q8IWV2	0.077
P08669	Q9BX59	0.045
P08669	Q9H3R2	0.049
P08669	O00533	0.073
P08669	P19235	0.046
P08669	A0A075B6I0	0.041
P08669	Q08708	0.063
P08669	P48039	0.037
P08669	A0A0B4J262	0.052
P08669	P48145	0.041
P08669	Q96B33	0.043
P08669	Q86YT6	0.107
P08669	P10912	0.058
P08669	Q9UHI5	0.067
P08669	Q99705	0.045
P08669	P21589	0.113
P08669	Q96R54	0.035
P08669	P13688	0.056
P08669	A0A075B6J2	0.057
P08669	Q9NYV7	0.029
P08669	P01624	0.056
P08669	A0A0C4DH41	0.059
P08669	P61224	0.089
P08669	Q02223	0.067
P08669	P25092	0.049
P08669	P40199	0.053
P08669	Q9Y345	0.063
P08669	P08913	0.061
P08669	Q58EX2	0.057
P08669	P0DP58	0.041
P08669	O43508	0.046
P08669	Q8IWE4	0.052
P08669	Q9Y2I2	0.035
P08669	Q86VB7	0.048
P08669	O15162	0.053
P08669	Q86WB7	0.042
P08669	Q2HXU8	0.041
P08669	P34810	0.033
P08669	P01704	0.053
P08669	Q9NR61	0.049
P08669	Q14973	0.047
P08669	P63000	0.053
P08669	Q13467	0.045
P08669	Q30154	0.031
P08669	O15393	0.046
P08669	P18848	0.081
P08669	P20273	0.035
P08669	P58743	0.052
P08669	Q5DID0	0.029
P08669	O14638	0.037
P08669	A0A0B4J274	0.061
P08669	A0A075B6K4	0.056
P08669	P32239	0.035
P08669	Q96NY8	0.067
P08669	P80748	0.046
P08669	P58173	0.024
P08669	P13569	0.083
P08669	Q86UF1	0.055
P08669	P82251	0.064
P08669	Q06787	0.115
P08669	P0CG01	0.057
P08669	P26006	0.075
P08669	P26718	0.040
P08669	P51681	0.041
P08669	P33151	0.056
P08669	Q9BZR6	0.025
P08669	P50150	0.081
P08669	Q96RI9	0.042
P08669	P63215	0.086
P08669	P49238	0.053
P08669	P56817	0.049
P08669	O15552	0.042
P08669	P63218	0.075
P08669	P01742	0.064
P08669	Q6ZQN7	0.041
P08669	Q9BV40	0.099
P08669	P54709	0.048
P08669	P01714	0.057
P08669	Q9HBB8	0.048
P08669	O60755	0.030
P08669	Q14773	0.037
P08669	P41146	0.038
P08669	P17181	0.044
P08669	P41968	0.030
P08669	P15144	0.087
P08669	Q7L0Q8	0.065
P08669	P47888	0.040
P08669	Q14330	0.045
P08669	P53618	0.183
P08669	O94856	0.069
P08669	P01717	0.061
P08669	P0DPF4	0.067
P08669	Q15303	0.099
P08669	P21709	0.043
P08669	O95867	0.047
P08669	P13945	0.028
P08669	Q9NRA1	0.047
P08669	P79483	0.032
P08669	P61586	0.111
P08669	Q16820	0.052
P08669	P22732	0.057
P08669	Q13002	0.058
P08669	Q8NH72	0.026
P08669	A0A0B4J248	0.055
P08669	P16871	0.041
P08669	P01706	0.053
P08669	Q9UNQ0	0.064
P08669	Q8NFP4	0.051
P08669	P0CG04	0.061
P08669	P0C7T3	0.029
P08669	Q8WY64	0.038
P08669	P51151	0.078
P08669	P62330	0.097
P08669	P56539	0.057
P08669	P01824	0.061
P08669	Q6UWL6	0.023
P08669	Q8TCW9	0.056
P08669	P06731	0.041
P08669	Q495A1	0.037
P08669	Q8NI17	0.041
P08669	P08174	0.027
P08669	P55899	0.037
P08669	Q15669	0.044
P08669	P51685	0.026
P08669	Q99075	0.065
P08669	Q15109	0.037
P08669	P01903	0.069
P08669	Q14574	0.055
P08669	P12931	0.059
P08669	P01861	0.031
P08669	Q92482	0.064
P08669	Q9BXT2	0.065
P08669	P01768	0.058
P08669	P60763	0.063
P08669	P21860	0.087
P08669	Q9NRM0	0.076
P08669	P22681	0.078
P08669	O94956	0.040
P08669	O14493	0.045
P08669	Q9NQC7	0.105
P08669	Q9NPH3	0.051
P08669	A0A0B4J234	0.057
P08669	P11234	0.095
P08669	P57735	0.085
P08669	P60507	0.036
P08669	A0A0B4J1Y9	0.063
P08669	A6NF89	0.021
P08669	Q5SSG8	0.049
P08669	Q9GZQ4	0.034
P08669	Q6UXK2	0.055
P08669	A0A1B0GX68	0.049
P08669	Q9BZM2	0.041
P08669	Q04900	0.053
P08669	P0DMS8	0.049
P08669	P0DP07	0.059
P08669	Q16625	0.072
P08669	A6ND48	0.028
P08669	P35916	0.030
P08669	Q5MY95	0.030
P08669	Q99497	0.102
P08669	O95500	0.045
P08669	Q15762	0.051
P08669	P04921	0.055
P08669	Q6UY09	0.027
P08669	P17813	0.047
P08669	Q9Y5N1	0.043
P08669	P49006	0.057
P08669	Q9HC73	0.063
P08669	Q8NHC7	0.027
P08669	P60953	0.077
P08669	Q9H2X3	0.045
P08669	Q9Y639	0.064
P08669	P15328	0.038
P08669	O15056	0.062
P08669	Q9UI14	0.054
P08669	P34903	0.063
P08669	P16473	0.037
P08669	P06315	0.071
P08669	Q9H665	0.033
P08669	O00222	0.052
P08669	P00533	0.093
P08669	P56748	0.047
P08669	Q13651	0.047
P08669	P29017	0.035
P08669	O14931	0.027
P08669	P35346	0.040
P08669	P48960	0.051
P08669	P50052	0.036
P08669	O95977	0.028
P08669	Q96FL8	0.048
P08669	A0A075B6U4	0.054
P08669	A0A075B6J1	0.051
P08669	Q9NP72	0.095
P08669	P46934	0.095
P08669	P01833	0.054
P08669	P13987	0.061
P08669	Q9NRM6	0.047
P08669	Q9UQ52	0.073
P08669	Q99578	0.082
P08669	Q96R67	0.028
P08669	P48165	0.073
P08669	A0A0G2JMI3	0.081
P08669	P41180	0.055
P08669	Q9UIA0	0.105
P08669	P55064	0.054
P08669	O00155	0.040
P08669	A0A0C4DH55	0.049
P08669	P06028	0.071
P08669	A0A0C4DH59	0.048
P08669	Q99624	0.053
P08669	Q14714	0.040
P08669	Q96CW9	0.029
P08669	Q9H244	0.051
P08669	Q96JJ6	0.046
P08669	P51686	0.047
P08669	Q9BPV8	0.046
P08669	Q8N4C7	0.066
P08669	P56750	0.051
P08669	A0A5A6	0.064
P08669	O00591	0.032
P08669	Q8NBV8	0.043
P08669	P21918	0.023
P08669	P57764	0.037
P08669	A0A075B6X5	0.058
P08669	O95069	0.100
P08669	P49841	0.076
P08669	P08588	0.040
P08669	Q96PL2	0.037
P08669	P60201	0.039
P08669	Q9H209	0.030
P08669	O00574	0.031
P08669	P02786	0.109
P08669	Q07021	0.063
P08669	Q8IZA0	0.058
P08669	A0A087WT02	0.059
P08669	Q9BZW8	0.061
P08669	Q9BY10	0.045
P08669	Q9Y5Y3	0.031
P08669	Q9UKL4	0.052
P08669	P14222	0.029
P08669	P42081	0.049
P08669	O14514	0.053
P08669	Q03431	0.056
P08669	P01116	0.106
P08669	Q8WWQ8	0.087
P08669	P32302	0.040
P08669	Q9P232	0.067
P08669	P60880	0.107
P08669	P04433	0.054
P08669	Q969P0	0.029
P08669	Q9UKP6	0.039
P08669	Q9Y6Q6	0.043
P08669	Q8NCK7	0.033
P08669	Q8TD46	0.049
P08669	Q9HBW0	0.033
P08669	Q99527	0.037
P08669	Q9UN74	0.067
P08669	P35590	0.041
P08669	P56880	0.060
P08669	P15260	0.069
P08669	P41597	0.045
P08669	P08571	0.044
P08669	Q8TCQ1	0.046
P08669	P20701	0.072
P08669	P48023	0.056
P08669	Q92956	0.033
P08669	P01780	0.063
P08669	Q8IVV8	0.048
P08669	P07333	0.105
P08669	Q9NT99	0.067
P08669	P61952	0.084
P08669	O43451	0.047
P08669	P49407	0.077
P08669	P11142	0.213
P08669	Q01726	0.045
P08669	Q14833	0.053
P08669	Q8NGU9	0.029
P08669	Q15761	0.033
P08669	A8K7I4	0.067
P08669	A0A087WSZ0	0.053
P08669	A0A0B4J244	0.086
P08669	B6A8C7	0.043
P08669	Q99603	0.072
P08669	Q9NQX3	0.099
P08669	P35348	0.031
P08669	Q14002	0.045
P08669	P0DP08	0.053
P08669	P41594	0.047
P08669	Q12836	0.028
P08669	Q9GZV3	0.040
P08669	Q8NHA6	0.029
P08669	Q7Z5A4	0.041
P08669	P08887	0.037
P08669	O15394	0.079
P08669	O15427	0.048
P08669	P40238	0.033
P08669	O43493	0.082
P08669	Q19T08	0.059
P08669	A0A0A0MT76	0.061
P08669	Q13698	0.074
P08669	P47871	0.031
P08669	P51801	0.049
P08669	O00212	0.047
P08669	Q8NG11	0.037
P08669	Q9BWQ8	0.043
P08669	Q9H1C0	0.034
P08669	P04216	0.049
P08669	P31323	0.078
P08669	A0A075B6I6	0.050
P08669	P49281	0.037
P08669	Q9NR16	0.039
P08669	A0A1B0GX51	0.071
P08669	P54756	0.062
P08669	P61550	0.025
P08669	Q15768	0.051
P08669	Q9NS67	0.037
P08669	Q9NSA0	0.033
P08669	O75581	0.058
P08669	P25103	0.038
P08669	P08473	0.071
P08669	P37088	0.049
P08669	P09104	0.142
P08669	P16234	0.071
P08669	Q9BZJ7	0.033
P08669	Q2M3R5	0.035
P08669	O43193	0.039
P08669	P60508	0.034
P08669	Q8WUM9	0.095
P08669	P08173	0.089
P08669	P84095	0.066
P08669	Q8NGF9	0.023
P08669	Q8TDS5	0.041
P08669	P31751	0.087
P08669	P53708	0.061
P08669	Q6ZS10	0.045
P08669	Q9NNX6	0.045
P08669	A0A0G2JS06	0.051
P08669	Q02413	0.077
P08669	Q7Z444	0.045
P08669	P21964	0.063
P08669	Q6YHK3	0.041
P08669	Q8N3J6	0.047
P08669	O14804	0.036
P08669	P43088	0.045
P08669	P60852	0.034
P08669	P08195	0.081
P08669	A0A075B6K5	0.046
P08669	Q9UMF0	0.035
P08669	O14610	0.095
P08669	P59768	0.089
P08669	P61077	0.056
P08669	P35232	0.089
P08669	P48167	0.096
P08669	P49771	0.042
P08669	A0A075B6W5	0.076
P08669	P24394	0.039
P08669	Q13740	0.062
P08669	P06241	0.073
P08669	P27701	0.057
P08669	Q8IWU6	0.061
P08669	O43914	0.047
P08669	Q86YL7	0.078
P08669	P46721	0.033
P08669	P29466	0.063
P08669	P01871	0.045
P08669	P58181	0.029
P08669	Q96E93	0.038
P08669	O75508	0.038
P08669	P29474	0.059
P08669	Q15375	0.069
P08669	P25021	0.037
P08669	A0A075B6K0	0.055
P08669	Q8TDM5	0.043
P08669	Q10589	0.075
